game_id,season,week,gameday,home_team,away_team,home_score,away_score,actual_margin,actual_total,expected_home_points,expected_away_points,expected_margin,expected_total,home_win_probability,home_score_variance,away_score_variance,margin_variance,total_variance,expected_home_drives,expected_away_drives,home_p_td,home_p_fg,away_p_td,away_p_fg,home_p10,home_p25,home_p50,home_p75,home_p90,away_p10,away_p25,away_p50,away_p75,away_p90,margin_p10,margin_p25,margin_p50,margin_p75,margin_p90,total_p10,total_p25,total_p50,total_p75,total_p90,home_crps,away_crps,margin_crps,total_crps,joint_energy_score,simulation_seed,candidate_id,outer_target_season,train_through_season,training_through_boundary,selected_drive_alpha,selected_outcome_c,source_contract_version,code_sha,config_sha,fallback_state,simulation_version,simulation_draws
2022_13_NYJ_MIN,2022,13,2022-12-04,MIN,NYJ,27.0,22.0,5.0,49.0,26.1721,20.5281,5.644,46.7002,0.62995,173.48723031303132,126.01781217121712,278.26409040904093,320.74599455945594,11.51176997362359,11.349218518190016,0.24913500599001234,0.15040770075897653,0.1757197955381373,0.1680469684137815,10.0,17.0,24.0,34.0,44.0,7.0,13.0,20.0,27.0,36.0,-15.0,-6.0,5.0,16.0,27.0,25.0,34.0,45.0,58.0,70.0,3.1379871500000007,2.886844189999999,3.8001698600000005,4.448727160000001,4.646228764955234,2902875256,B0-POSSESSION-DRIVE-SCORE-PROCESS-V1,2022,2021,2021-REG-END,0.0,0.05,phase3-feature-provenance-v1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,NONE,B0-poisson-multinomial-rare-tail-v1,10000
2022_13_PIT_ATL,2022,13,2022-12-04,ATL,PIT,16.0,19.0,-3.0,35.0,25.7061,23.1751,2.531,48.8812,0.5585,166.32395518551857,148.45648563856386,292.48408740874083,337.0767942394239,11.0618107390022,10.946556267037359,0.24168850467647257,0.18374610805075284,0.22531803795440025,0.15159614226309043,10.0,16.0,24.0,34.0,43.0,9.0,14.0,22.0,31.0,40.0,-19.0,-9.0,3.0,14.0,24.0,26.0,36.0,47.0,61.0,73.0,5.22053373,3.1438817100000005,4.59851626,7.6698828,6.662104893933501,1628058353,B0-POSSESSION-DRIVE-SCORE-PROCESS-V1,2022,2021,2021-REG-END,0.0,0.05,phase3-feature-provenance-v1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,NONE,B0-poisson-multinomial-rare-tail-v1,10000
2022_13_SEA_LA,2022,13,2022-12-04,LA,SEA,23.0,27.0,-4.0,50.0,23.4622,24.5986,-1.1364,48.0608,0.4746,153.55072623262328,164.19309734973498,295.38613365336533,340.10151351135113,11.197644536296732,11.073560036484526,0.22596643023918925,0.1456910511927117,0.25557277338061835,0.11605902662675482,9.0,14.0,23.0,31.0,40.0,9.0,15.0,24.0,33.0,42.0,-23.0,-13.0,-1.0,10.0,21.0,26.0,35.0,47.0,60.0,72.10000000000036,2.8973017999999993,3.3640538599999994,4.11236012,4.53980316,4.862322715105638,164558711,B0-POSSESSION-DRIVE-SCORE-PROCESS-V1,2022,2021,2021-REG-END,0.0,0.05,phase3-feature-provenance-v1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,NONE,B0-poisson-multinomial-rare-tail-v1,10000
2022_13_TEN_PHI,2022,13,2022-12-04,PHI,TEN,35.0,10.0,25.0,45.0,25.7805,23.0734,2.7071,48.8539,0.55795,173.818901640164,157.00751319131913,307.46305589558955,354.1897737673767,11.062252869502071,10.929405201467656,0.26037825420266514,0.14996281450938953,0.24152334444510992,0.1132184734631663,10.0,16.0,24.0,34.0,44.0,7.0,14.0,21.0,31.0,40.0,-20.0,-9.0,3.0,14.0,25.0,26.0,36.0,47.0,61.0,74.0,6.182198689999999,7.284086879999999,14.22829173,4.476322909999999,10.436176009419238,1832450627,B0-POSSESSION-DRIVE-SCORE-PROCESS-V1,2022,2021,2021-REG-END,0.0,0.05,phase3-feature-provenance-v1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,NONE,B0-poisson-multinomial-rare-tail-v1,10000
2022_13_WAS_NYG,2022,13,2022-12-04,NYG,WAS,20.0,20.0,0.0,40.0,19.7496,21.9922,-2.2426,41.7418,0.44785,128.69476931693168,138.85662482248225,251.88253349334937,283.2202547854785,11.066896547801655,11.01497379171863,0.18910402418224892,0.1277798415487197,0.19891247298185835,0.1717497791070346,6.0,10.0,19.0,27.0,35.0,7.0,13.0,21.0,29.0,37.100000000000364,-22.0,-13.0,-2.0,8.0,18.0,21.0,30.0,40.0,52.0,64.0,2.7403819999999994,2.7302778199999995,3.7004056999999992,3.90896532,4.289174926457141,2808376938,B0-POSSESSION-DRIVE-SCORE-PROCESS-V1,2022,2021,2021-REG-END,0.0,0.05,phase3-feature-provenance-v1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,NONE,B0-poisson-multinomial-rare-tail-v1,10000
2022_14_BAL_PIT,2022,14,2022-12-11,PIT,BAL,14.0,16.0,-2.0,30.0,21.0442,23.9164,-2.8722,44.9606,0.4332,138.96334269426941,153.3587469146915,272.37370453045304,312.2704746874688,11.146092875055777,11.070975056468278,0.2023311421864722,0.1290181053775208,0.22089045355406617,0.17354656457656467,7.0,13.0,20.0,28.0,37.0,9.0,15.0,23.0,31.0,41.0,-24.0,-14.0,-3.0,8.0,18.0,23.0,33.0,43.0,56.0,68.0,3.8268520399999995,4.344599939999999,3.8290944600000003,8.169153779999998,6.553380476151569,384879104,B0-POSSESSION-DRIVE-SCORE-PROCESS-V1,2022,2021,2021-REG-END,0.0,0.05,phase3-feature-provenance-v1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,NONE,B0-poisson-multinomial-rare-tail-v1,10000
2022_14_CAR_SEA,2022,14,2022-12-11,SEA,CAR,24.0,30.0,-6.0,54.0,26.5258,20.3152,6.2106,46.841,0.64415,169.4364780078008,130.84153311331133,287.6868163216322,312.86920592059204,11.50883954649448,11.32637577675306,0.2566970757641434,0.14471482741443217,0.18671728188250403,0.13778492029861839,10.0,17.0,26.0,34.0,44.0,7.0,13.0,20.0,27.0,35.0,-15.0,-5.0,6.0,17.0,28.0,26.0,34.0,46.0,58.0,70.0,3.092984660000001,6.353991379999999,7.263938519999998,5.669651180000001,7.262376011053384,1958778577,B0-POSSESSION-DRIVE-SCORE-PROCESS-V1,2022,2021,2021-REG-END,0.0,0.05,phase3-feature-provenance-v1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,NONE,B0-poisson-multinomial-rare-tail-v1,10000
2022_14_CLE_CIN,2022,14,2022-12-11,CIN,CLE,23.0,10.0,13.0,33.0,27.017,22.7188,4.2982,49.7358,0.59255,189.7788888888889,153.60048660866087,322.9161683768377,363.8425826182618,11.129056090369724,11.09733483251383,0.2804022458873181,0.12739855797117075,0.2257126069950174,0.1313077209424036,10.0,17.0,26.0,35.0,45.0,7.0,14.0,21.0,30.0,39.0,-18.0,-8.0,4.0,16.0,27.0,27.0,36.0,48.0,61.0,75.0,3.3947384399999994,7.0068475,5.907797519999999,9.272381939999999,8.303520560167263,1345398573,B0-POSSESSION-DRIVE-SCORE-PROCESS-V1,2022,2021,2021-REG-END,0.0,0.05,phase3-feature-provenance-v1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,NONE,B0-poisson-multinomial-rare-tail-v1,10000
2022_14_HOU_DAL,2022,14,2022-12-11,DAL,HOU,27.0,23.0,4.0,50.0,32.496,18.1511,14.3449,50.6471,0.7904,225.28531253125317,116.30489927992802,321.24626861686164,361.93415500550054,11.532717418328609,11.428631690458449,0.3243803146271678,0.15588318952351105,0.15619092963855083,0.13730111014073665,14.0,21.0,31.0,41.0,52.0,6.0,10.0,17.0,24.0,33.0,-8.0,2.0,14.0,26.0,37.0,27.0,37.0,49.0,63.0,76.0,3.9388581800000004,3.7972772100000007,6.276623930000001,4.455511790000001,6.046503484704283,2978002862,B0-POSSESSION-DRIVE-SCORE-PROCESS-V1,2022,2021,2021-REG-END,0.0,0.05,phase3-feature-provenance-v1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,NONE,B0-poisson-multinomial-rare-tail-v1,10000
2022_14_JAX_TEN,2022,14,2022-12-11,TEN,JAX,22.0,36.0,-14.0,58.0,26.1909,20.2895,5.9014,46.4804,0.638,180.2304802380238,134.5863483848385,291.50622866286625,338.1274285828583,10.87569491594675,10.89966347456732,0.2795885465443073,0.12718055045568355,0.1941577621504671,0.13983832256810863,10.0,17.0,24.0,34.0,44.0,7.0,12.0,19.0,27.0,36.0,-16.0,-6.0,6.0,17.0,28.0,24.0,33.0,45.0,58.0,71.0,3.4029994699999992,10.73666943,12.30874588,7.723741640000002,11.182969270285032,4104685307,B0-POSSESSION-DRIVE-SCORE-PROCESS-V1,2022,2021,2021-REG-END,0.0,0.05,phase3-feature-provenance-v1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,NONE,B0-poisson-multinomial-rare-tail-v1,10000
2022_14_KC_DEN,2022,14,2022-12-11,DEN,KC,28.0,34.0,-6.0,62.0,19.6594,27.2687,-7.6093,46.9281,0.3295,128.9980914491449,181.24742505250524,291.65001851185116,328.84101449144913,10.885473181718366,10.857777216254576,0.19341559963865573,0.12092756140746963,0.2698563215241323,0.1848777444097655,6.0,10.0,19.0,27.0,35.0,10.0,17.0,26.0,35.0,45.0,-29.0,-19.0,-7.0,4.0,14.0,25.0,34.0,46.0,58.0,71.0,5.52401698,4.9265967900000005,3.95697717,9.673891370000002,7.92689097084574,1259944348,B0-POSSESSION-DRIVE-SCORE-PROCESS-V1,2022,2021,2021-REG-END,0.0,0.05,phase3-feature-provenance-v1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,NONE,B0-poisson-multinomial-rare-tail-v1,10000
2022_14_LV_LA,2022,14,2022-12-08,LA,LV,17.0,16.0,1.0,33.0,28.2513,24.5762,3.6751,52.8275,0.57955,190.69281759175917,163.91978553855384,329.38027801780174,379.84492824282427,10.925900166454158,10.870281581826225,0.28009512778976,0.17771683351903633,0.23993953316502142,0.15993160524361238,12.0,19.0,27.0,37.0,47.0,10.0,16.0,23.0,33.0,42.0,-20.0,-8.25,4.0,16.0,27.0,29.0,39.0,51.0,65.0,79.0,6.0551377099999995,4.561353500000001,4.35306271,11.235810389999997,8.39251710154234,2310642418,B0-POSSESSION-DRIVE-SCORE-PROCESS-V1,2022,2021,2021-REG-END,0.0,0.05,phase3-feature-provenance-v1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,NONE,B0-poisson-multinomial-rare-tail-v1,10000
2022_14_MIA_LAC,2022,14,2022-12-11,LAC,MIA,23.0,17.0,6.0,40.0,27.4326,25.9322,1.5004,53.3648,0.53335,191.87724496449644,183.66997015701568,344.7398738273827,406.3545564156416,11.233005995392752,11.19577796589215,0.28237188961023574,0.12918736336722184,0.26552345455781473,0.1282191330054479,10.0,17.0,26.0,36.0,46.0,10.0,16.0,24.0,34.0,44.0,-22.0,-11.0,1.0,14.0,25.0,29.0,39.0,52.0,66.0,80.0,3.4551484199999996,4.816425580000001,4.69109748,7.402721919999999,6.61177245725381,2782260209,B0-POSSESSION-DRIVE-SCORE-PROCESS-V1,2022,2021,2021-REG-END,0.0,0.05,phase3-feature-provenance-v1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,NONE,B0-poisson-multinomial-rare-tail-v1,10000
2022_14_MIN_DET,2022,14,2022-12-11,DET,MIN,34.0,23.0,11.0,57.0,25.2447,25.9972,-0.7525,51.2419,0.4816,165.61818372837283,180.32902506250625,314.71691544154413,377.177502140214,11.02348031815425,11.072311248718927,0.23122159201206463,0.19097815164647666,0.2658183098322479,0.140065222845131,10.0,16.0,24.0,33.0,42.0,10.0,16.0,24.0,34.0,44.0,-23.0,-12.0,-1.0,11.0,21.0,27.0,37.0,50.0,64.0,77.0,5.85750949,3.185472279999999,7.083174230000001,5.61050987,7.123100905619339,529405720,B0-POSSESSION-DRIVE-SCORE-PROCESS-V1,2022,2021,2021-REG-END,0.0,0.05,phase3-feature-provenance-v1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,NONE,B0-poisson-multinomial-rare-tail-v1,10000
2022_14_NE_ARI,2022,14,2022-12-12,ARI,NE,13.0,27.0,-14.0,40.0,20.2117,26.0579,-5.8462,46.2696,0.36705,132.12509561956196,170.67701529152916,283.2674723072307,322.3367495149515,11.14524050683589,11.098676551976025,0.20013538224481608,0.10908346288158521,0.2526470701961174,0.16823348890877185,7.0,13.0,20.0,27.0,36.0,10.0,17.0,24.0,34.0,44.0,-27.0,-17.0,-6.0,6.0,15.0,24.0,33.0,45.0,57.0,70.0,3.9114383900000007,3.1995206099999995,5.491984740000001,4.716801460000001,5.630103039168258,4030011890,B0-POSSESSION-DRIVE-SCORE-PROCESS-V1,2022,2021,2021-REG-END,0.0,0.05,phase3-feature-provenance-v1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,NONE,B0-poisson-multinomial-rare-tail-v1,10000
2022_14_NYJ_BUF,2022,14,2022-12-11,BUF,NYJ,20.0,12.0,8.0,32.0,30.2225,18.5009,11.7216,48.7234,0.7562500000000001,204.19421317131713,117.88998818881889,300.54174761476145,343.62665510551057,11.253267426869979,11.042088085732459,0.31329192550105617,0.14531339871200638,0.17406197381362656,0.1240081887543509,13.0,20.0,29.0,39.0,49.0,6.0,10.0,17.0,25.0,33.0,-10.0,0.0,11.0,23.0,34.0,26.0,36.0,48.0,60.0,73.0,5.567409489999999,3.5591190699999995,4.20396386,9.398206839999999,7.341129049177978,1797054096,B0-POSSESSION-DRIVE-SCORE-PROCESS-V1,2022,2021,2021-REG-END,0.0,0.05,phase3-feature-provenance-v1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,NONE,B0-poisson-multinomial-rare-tail-v1,10000
2022_14_PHI_NYG,2022,14,2022-12-11,NYG,PHI,22.0,48.0,-26.0,70.0,18.5237,25.5249,-7.0012,44.0486,0.33744999999999997,118.9133296429643,167.73895388538853,265.2723257925793,308.0322412641264,10.957426188753923,10.984220650522888,0.17847500485182557,0.12344751565292852,0.2522594107591134,0.16371998430601506,6.0,10.0,17.0,25.0,34.0,10.0,16.0,24.0,34.0,43.0,-28.0,-18.0,-7.0,4.0,13.0,23.0,31.0,43.0,55.0,67.0,3.315731109999999,16.04014651,11.931530719999998,17.69500438,15.834749115214661,2580994002,B0-POSSESSION-DRIVE-SCORE-PROCESS-V1,2022,2021,2021-REG-END,0.0,0.05,phase3-feature-provenance-v1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,NONE,B0-poisson-multinomial-rare-tail-v1,10000
2022_14_TB_SF,2022,14,2022-12-11,SF,TB,35.0,7.0,28.0,42.0,27.1401,25.4695,1.6706,52.6096,0.53295,184.94856684668466,177.44721447144715,333.54785042504255,391.2437122112212,11.222415285484365,11.10865900756067,0.26907234889520537,0.1488136539715137,0.26059729567427037,0.13313069613762907,10.0,17.0,26.0,36.0,45.0,10.0,16.0,24.0,34.0,43.0,-21.0,-10.0,1.0,14.0,25.0,28.0,38.0,51.0,65.0,79.0,5.4214553500000005,11.421769190000003,17.321093219999998,6.29274096,13.162213016037652,3498418272,B0-POSSESSION-DRIVE-SCORE-PROCESS-V1,2022,2021,2021-REG-END,0.0,0.05,phase3-feature-provenance-v1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,NONE,B0-poisson-multinomial-rare-tail-v1,10000
2022_15_ARI_DEN,2022,15,2022-12-18,DEN,ARI,24.0,15.0,9.0,39.0,20.4546,21.5859,-1.1313,42.0405,0.4692,130.14195303530354,139.23894508450846,248.53291360136012,290.2288826382638,11.285463489148604,11.214580724170855,0.19228460800781408,0.1308925166531194,0.19976497784412262,0.1377803673819302,7.0,13.0,20.0,27.0,36.0,7.0,13.0,20.0,29.0,37.0,-21.0,-11.0,-1.0,9.0,19.0,21.0,30.0,41.0,53.0,64.0,3.40041394,3.7553322700000002,6.199403309999999,4.096301089999999,5.6308590638148655,4133139751,B0-POSSESSION-DRIVE-SCORE-PROCESS-V1,2022,2021,2021-REG-END,0.0,0.05,phase3-feature-provenance-v1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,NONE,B0-poisson-multinomial-rare-tail-v1,10000
2022_15_ATL_NO,2022,15,2022-12-18,NO,ATL,21.0,18.0,3.0,39.0,27.9555,23.5739,4.3816,51.5294,0.59445,191.10403015301532,151.78791758175817,315.9399754375437,369.8439200320032,10.789081059038097,10.876183346506608,0.28591597137221536,0.16808639662039168,0.21820597886615553,0.181731167713715,10.0,17.0,27.0,37.0,47.0,9.0,14.0,23.0,31.0,40.0,-18.0,-7.0,4.0,16.0,27.0,28.0,37.0,50.0,64.0,77.0,4.139019329999999,3.5424079499999994,4.10069472,7.048907120000001,6.025535404108005,494615270,B0-POSSESSION-DRIVE-SCORE-PROCESS-V1,2022,2021,2021-REG-END,0.0,0.05,phase3-feature-provenance-v1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,NONE,B0-poisson-multinomial-rare-tail-v1,10000
2022_15_BAL_CLE,2022,15,2022-12-17,CLE,BAL,13.0,3.0,10.0,16.0,21.3159,26.8804,-5.5645,48.1963,0.3754,145.69067625762574,177.59625546554653,295.0221419641964,351.55172148214825,11.021444244580724,11.129988084573117,0.22300008669074595,0.09971215207911385,0.2645319774580197,0.1606187281749471,7.0,13.0,20.0,28.0,37.0,10.0,17.0,26.0,35.0,45.0,-27.0,-17.0,-6.0,6.0,16.0,25.0,35.0,47.0,60.0,73.0,4.456299169999999,16.4781818,9.25161981,21.90045869,16.95831125662618,2568190071,B0-POSSESSION-DRIVE-SCORE-PROCESS-V1,2022,2021,2021-REG-END,0.0,0.05,phase3-feature-provenance-v1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,NONE,B0-poisson-multinomial-rare-tail-v1,10000
2022_15_CIN_TB,2022,15,2022-12-18,TB,CIN,23.0,34.0,-11.0,57.0,28.194,23.8202,4.3738,52.0142,0.59645,190.352599259926,160.8899609560956,321.82185574557457,380.66326468646866,11.166993096301196,11.089349911167007,0.2765378592283573,0.16536203038748776,0.23929262667903428,0.13576894517790553,12.0,18.0,27.0,37.0,47.0,9.0,14.0,23.0,31.0,41.0,-18.0,-7.0,4.0,16.0,27.0,28.0,38.0,50.0,64.0,78.0,3.6336676799999994,6.66679448,9.1202694,5.4290563800000005,8.049207774215384,2896309896,B0-POSSESSION-DRIVE-SCORE-PROCESS-V1,2022,2021,2021-REG-END,0.0,0.05,phase3-feature-provenance-v1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,NONE,B0-poisson-multinomial-rare-tail-v1,10000
2022_15_DAL_JAX,2022,15,2022-12-18,JAX,DAL,40.0,34.0,6.0,74.0,20.3976,28.9111,-8.5135,49.3087,0.3128,130.33074731473147,195.88898568856885,304.7408918391839,347.6985741674168,11.213321858593424,11.04362669108986,0.19580900936551715,0.12680142965111604,0.29458548771003656,0.1611308735993788,7.0,13.0,20.0,27.0,36.0,12.0,19.0,28.0,38.0,47.0,-31.0,-20.0,-8.0,3.0,14.0,26.0,36.0,48.0,61.0,74.0,13.970141039999998,4.33790275,8.58403425,16.41171945,14.07801320127345,2628956849,B0-POSSESSION-DRIVE-SCORE-PROCESS-V1,2022,2021,2021-REG-END,0.0,0.05,phase3-feature-provenance-v1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,NONE,B0-poisson-multinomial-rare-tail-v1,10000
2022_15_DET_NYJ,2022,15,2022-12-18,NYJ,DET,17.0,20.0,-3.0,37.0,23.8408,24.1597,-0.3189,48.0005,0.49425,163.32638799879987,157.59995590559058,298.4928520752075,343.35983573357333,11.11217911369318,11.114720922483835,0.2398465736788867,0.13491665994013063,0.23647938973561375,0.15845325023285065,9.0,14.0,23.0,31.0,41.0,9.0,15.0,23.0,31.25,41.0,-22.0,-12.0,0.0,11.0,22.0,25.0,34.0,47.0,60.0,72.0,3.9136926799999996,3.1800598300000003,4.12196619,6.275874410000002,5.699923701839582,4213710724,B0-POSSESSION-DRIVE-SCORE-PROCESS-V1,2022,2021,2021-REG-END,0.0,0.05,phase3-feature-provenance-v1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,NONE,B0-poisson-multinomial-rare-tail-v1,10000
2022_15_IND_MIN,2022,15,2022-12-17,MIN,IND,39.0,36.0,3.0,75.0,25.2295,23.7445,1.485,48.974,0.5298,171.18674842484248,149.5073704870487,299.259300930093,342.1289368936894,11.463047299248599,11.293360406334354,0.2371877015749975,0.1589720413855983,0.2040831506209698,0.19941361092943363,10.0,16.0,24.0,33.0,43.0,9.0,15.0,23.0,31.0,40.0,-20.0,-10.0,1.0,13.0,23.0,26.0,36.0,48.0,60.0,74.0,9.05418539,7.98027719,4.06333908,17.6063713,12.77316731585725,484920160,B0-POSSESSION-DRIVE-SCORE-PROCESS-V1,2022,2021,2021-REG-END,0.0,0.05,phase3-feature-provenance-v1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,NONE,B0-poisson-multinomial-rare-tail-v1,10000
2022_15_KC_HOU,2022,15,2022-12-18,HOU,KC,24.0,30.0,-6.0,54.0,20.1368,32.295,-12.1582,52.4318,0.24935,129.76506226622664,220.8338583858386,320.8120539653965,380.38578733873385,11.099664817048414,11.14162954749347,0.1921559151544276,0.12808898200104896,0.3215075462371523,0.1826245094800401,7.0,12.0,19.0,27.0,35.0,14.0,21.0,31.0,41.0,52.0,-36.0,-24.0,-12.0,0.0,10.0,28.0,39.0,51.0,65.0,78.0,3.5178822800000003,3.4622547600000004,4.825503380000001,4.694001920000002,5.356071915186309,2499724574,B0-POSSESSION-DRIVE-SCORE-PROCESS-V1,2022,2021,2021-REG-END,0.0,0.05,phase3-feature-provenance-v1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,NONE,B0-poisson-multinomial-rare-tail-v1,10000
2022_15_LA_GB,2022,15,2022-12-19,GB,LA,24.0,12.0,12.0,36.0,26.9584,24.2059,2.7525,51.1643,0.56025,185.1163810781078,164.61056624662467,317.70741449144913,381.7464801580158,10.85905341832504,10.814871875962348,0.292907011040024,0.11715420151653942,0.2453516603547662,0.1535474423975816,10.0,17.0,26.0,35.0,45.0,9.0,15.0,23.0,32.0,41.0,-20.0,-9.0,3.0,14.0,25.0,27.0,37.0,50.0,63.0,77.0,3.2323650000000006,6.705689169999999,6.046933229999999,8.297608169999998,7.866902188829956,585482985,B0-POSSESSION-DRIVE-SCORE-PROCESS-V1,2022,2021,2021-REG-END,0.0,0.05,phase3-feature-provenance-v1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,NONE,B0-poisson-multinomial-rare-tail-v1,10000
2022_15_MIA_BUF,2022,15,2022-12-17,BUF,MIA,32.0,29.0,3.0,61.0,29.3357,21.1638,8.1719,50.4995,0.6747500000000001,207.78138364836482,141.64693425342537,324.16136652665267,374.6952692769277,11.20171216393714,11.047951836802818,0.3077353426861975,0.12872893056199497,0.2151059317850155,0.11029714866031608,13.0,20.0,28.0,38.0,48.0,7.0,13.0,20.0,28.0,37.0,-14.0,-4.0,8.0,20.0,31.0,27.0,37.0,49.0,63.0,76.0,3.81606429,5.326138020000001,4.651150150000001,7.30839881,6.9414774305541265,1322060515,B0-POSSESSION-DRIVE-SCORE-PROCESS-V1,2022,2021,2021-REG-END,0.0,0.05,phase3-feature-provenance-v1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,NONE,B0-poisson-multinomial-rare-tail-v1,10000
2022_15_NE_LV,2022,15,2022-12-18,LV,NE,30.0,24.0,6.0,54.0,22.6155,28.5619,-5.9464,51.1774,0.3697,147.43080283028303,189.22289067906792,314.49877691769177,358.8086101010101,11.073211970169798,11.00622719160572,0.21025944864646484,0.15919693791911532,0.27193010763044567,0.20482142042580959,7.0,14.0,21.0,30.0,39.0,12.0,19.0,27.0,37.0,47.0,-28.0,-17.0,-6.0,6.0,17.0,27.0,37.0,50.0,63.0,76.0,5.087804090000001,3.5533324299999993,7.19221482,4.722792799999999,6.685234724468726,243338975,B0-POSSESSION-DRIVE-SCORE-PROCESS-V1,2022,2021,2021-REG-END,0.0,0.05,phase3-feature-provenance-v1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,NONE,B0-poisson-multinomial-rare-tail-v1,10000
