game_id,row_position,season,home_win,market_prob,pure_prob
2023_10_DEN_BUF,948,2023,0,0.76590210451643415,0.69615281061337175
2023_11_CIN_BAL,949,2023,1,0.64472917880023295,0.58964275884051665
2023_11_DAL_CAR,950,2023,0,0.16835016835016831,0.27419837946985048
2023_11_PIT_CLE,951,2023,1,0.56349206349206338,0.51662855145310937
2023_11_CHI_DET,952,2023,1,0.78190630048465271,0.73815288400918655
2023_11_LAC_GB,953,2023,1,0.40663024584057611,0.47603026854088298
2023_11_ARI_HOU,954,2023,1,0.6853932584269663,0.6929568980600741
2023_11_TEN_JAX,955,2023,1,0.71355123026074185,0.64170515324367772
2023_11_LV_MIA,956,2023,1,0.88000000000000012,0.68013825774065106
2023_11_NYG_WAS,957,2023,0,0.76590210451643415,0.68216995750804554
2023_11_TB_SF,958,2023,1,0.86771653543307092,0.7395062666180493
2023_11_NYJ_BUF,959,2023,1,0.76590210451643415,0.73423059686184855
2023_11_SEA_LA,960,2023,1,0.551441114716549,0.37728354607997061
2023_11_MIN_DEN,961,2023,1,0.56349206349206338,0.33972695156841382
2023_11_PHI_KC,962,2023,0,0.5720596355604638,0.51855853343403657
2023_12_GB_DET,963,2023,0,0.77683315621679072,0.69607756151429245
2023_12_WAS_DAL,964,2023,1,0.85245901639344257,0.72631649298503964
2023_12_SF_SEA,965,2023,0,0.25221729490022171,0.33732679111699282
2023_12_MIA_NYJ,966,2023,0,0.1999999999999999,0.32786585548738451
2023_12_NO_ATL,967,2023,1,0.45725646123260433,0.4006065903308168
2023_12_PIT_CIN,968,2023,0,0.448558885283451,0.63147999840960811
2023_12_JAX_HOU,969,2023,0,0.48916576381365112,0.4615502790537524
2023_12_TB_IND,970,2023,1,0.58299264104660664,0.51851433523072676
2023_12_NE_NYG,971,2023,1,0.34252477380439461,0.51826025369475825
2023_12_CAR_TEN,972,2023,1,0.60923623445825925,0.6676385999628206
2023_12_LA_ARI,973,2023,0,0.42794036443953609,0.42218705993335048
2023_12_CLE_DEN,974,2023,1,0.53246753246753253,0.41148076252589832
2023_12_KC_LV,975,2023,0,0.1999999999999999,0.27860613663000627
2023_12_BUF_PHI,976,2023,1,0.5720596355604638,0.60875479584853842
2023_12_BAL_LAC,977,2023,0,0.3962430290578221,0.32577138149006057
2023_12_CHI_MIN,978,2023,0,0.59963877182420233,0.73824822042962224
2023_13_SEA_DAL,979,2023,1,0.79999999999999993,0.73643481092668495
2023_13_DEN_HOU,980,2023,1,0.60375697094217784,0.48602293613875419
2023_13_LAC_NE,981,2023,0,0.33635187580853809,0.38837578800938988
2023_13_DET_NO,982,2023,0,0.36309581830587773,0.4096316835613294
2023_13_ATL_NYJ,983,2023,0,0.46753246753246752,0.43741136531938651
