game_id,season,week,home_team,away_team,home_win,fst_prob,market_prob,a0_home_win_probability,b0_home_win_probability,fst_confidence,component_prob_dispersion,fst_plus_a0_prob,fst_plus_b0_prob,fst_plus_a0_plus_b0_prob,primary_compact_football_prob,market_aware_diagnostic_prob
2025_05_NYG_NO,2025,5,NO,NYG,1,0.4956199143811213,0.5217391304347824,0.5649473175304879,0.63775,0.004380085618878704,0.058030146035603504,0.4955395561639017,0.4956331291548377,0.4955528026742398,0.4955817517573098,0.4955568843041098
2025_05_SF_LA,2025,5,LA,SF,0,0.7932929528876383,0.7819063004846527,0.5713141433679009,0.58925,0.29329295288763835,0.10068091149326618,0.7932817709374146,0.7933351907616423,0.7933238334629824,0.7932941535126656,0.7932622823536014
2025_05_TB_SEA,2025,5,SEA,TB,0,0.6082059876417067,0.6164383561643834,0.5260257975201199,0.539,0.10820598764170675,0.03607304673063186,0.6081437913115043,0.6082234889679745,0.6081613074048715,0.6081984342686704,0.6081960101570815
2025_05_TEN_ARI,2025,5,ARI,TEN,0,0.7738055008480093,0.7768331562167907,0.749735505723617,0.6281,0.27380550084800925,0.06377447582022273,0.7737688989085428,0.7738496825429991,0.7738128546946348,0.7737869130393912,0.7737541566518971
2025_05_WAS_LAC,2025,5,LAC,WAS,0,0.5722144501776689,0.5829926410466066,0.5416883444525163,0.5823999999999999,0.07221445017766892,0.01729812916455717,0.572105849698417,0.5722371251551406,0.5721284921589324,0.572197206391878,0.5721472929886005
2025_06_ARI_IND,2025,6,IND,ARI,1,0.8030288529913692,0.7913616398243045,0.5713880028245634,0.56365,0.30302885299136917,0.11106534383624857,0.8030944228431254,0.8030681119766366,0.8031335442592031,0.8030925424188736,0.8030495010263792
2025_06_BUF_ATL,2025,6,ATL,BUF,1,0.33152235702134025,0.355270821199767,0.4423673716114633,0.3795,0.16847764297865975,0.045388175036880044,0.33147963557833016,0.33146702587392907,0.331424547765165,0.331430941304316,0.33145161300209275
2025_06_CHI_WAS,2025,6,WAS,CHI,0,0.6780099327963706,0.690792883054068,0.6704991459971037,0.601,0.17800993279637056,0.03466838611436505,0.6780474874344704,0.6780442887586212,0.6780816890203556,0.6780974318022648,0.6779598639584545
2025_06_CIN_GB,2025,6,GB,CIN,1,0.8879205815293382,0.8720930232558138,0.7282105542887991,0.692,0.38792058152933817,0.08511650271498464,0.887916306316664,0.8879666766465107,0.8879622366232227,0.8879451730386035,0.8879405981555091
2025_06_CLE_PIT,2025,6,PIT,CLE,1,0.6887109589835714,0.705033164260632,0.7830559756588558,0.72685,0.18871095898357138,0.03875088575457398,0.6886525316132875,0.6887621569120457,0.6887035439817065,0.6887142044480704,0.6887170461665905
2025_06_DAL_CAR,2025,6,CAR,DAL,1,0.3611107033596463,0.3907637655417406,0.4653098362434736,0.42555,0.1388892966403537,0.04293499844513388,0.36108454519131905,0.3610684141958176,0.3610424150985592,0.36105803938907477,0.3610140707710289
2025_06_DEN_NYJ,2025,6,NYJ,DEN,0,0.19782988155271183,0.2340978954835658,0.4622123501124949,0.4417,0.30217011844728814,0.12008861582662687,0.19775961469198447,0.19777935933552349,0.1977093421443196,0.19765916538953746,0.19762901619580492
2025_06_DET_KC,2025,6,KC,DET,1,0.5687554461515573,0.5634920634920633,0.4083752459595198,0.50365,0.06875544615155726,0.06585995789864814,0.5686582693279703,0.5687610368749535,0.5686639882816958,0.5686859165313276,0.5686340350683067
2025_06_LAC_MIA,2025,6,MIA,LAC,0,0.319938095795613,0.355270821199767,0.5696108331029357,0.4728,0.180061904204387,0.10278109149363517,0.319851841980181,0.31989976670236825,0.3198137312069136,0.3197503698128403,0.31968744989630143
2025_06_LA_BAL,2025,6,BAL,LA,0,0.20265678058309292,0.2522172949002217,0.6263478453628013,0.5953499999999999,0.2973432194169071,0.19283929675806752,0.20254272867978873,0.20263625837307978,0.20252239337376468,0.20241054837085584,0.20234102201388915
2025_06_NE_NO,2025,6,NO,NE,0,0.33672604323255867,0.3690596562184024,0.4983752437304181,0.50295,0.16327395676744133,0.07730300858019509,0.3366219044948918,0.33669116957426165,0.33658718522968345,0.3365728362168564,0.336535996793806
2025_06_PHI_NYG,2025,6,NYG,PHI,1,0.20866495358440135,0.2340978954835658,0.3755617136993234,0.3183999999999999,0.29133504641559865,0.06925297463465606,0.20861602309979557,0.208599500498905,0.20855083506068364,0.20853421702488395,0.20851087898134082
2025_06_SEA_JAX,2025,6,JAX,SEA,0,0.48177208679417954,0.4891657638136511,0.4820735165932552,0.4269,0.018227913205820456,0.025938289377199258,0.4817622296087872,0.4817429471750739,0.48173317890591877,0.48177053536903225,0.4816765320481475
2025_06_SF_TB,2025,6,TB,SF,1,0.6261695142822293,0.6309403437815974,0.6099540474440421,0.5710500000000001,0.12616951428222933,0.02312917140038984,0.6261175267650381,0.6261991592841702,0.626147029137419,0.6261864415401623,0.6260756957965284
2025_06_TEN_LV,2025,6,LV,TEN,1,0.6066974610132791,0.6224665518611737,0.607616641216645,0.5233,0.10669746101327915,0.0395323740493003,0.6066126737130512,0.6067059460511385,0.6066210369706714,0.6066315592442119,0.6065980756892185
2025_07_ATL_SF,2025,7,SF,ATL,1,0.4863688334802258,0.5108342361863488,0.6071689518807675,0.5559499999999999,0.013631166519774196,0.04950599107583041,0.4862607166226159,0.48637284818079013,0.486264811662064,0.4862734414293957,0.4862264852745989
2025_07_CAR_NYJ,2025,7,NYJ,CAR,0,0.48831680606027916,0.5043297540699688,0.5718034635485141,0.4858,0.011683193939720837,0.03996241572283679,0.488156254260436,0.4883003049297406,0.48813972102331527,0.4881523287378073,0.4881041177695437
2025_07_GB_ARI,2025,7,ARI,GB,0,0.20016362101378837,0.2340978954835658,0.457073762171704,0.4018,0.2998363789862116,0.1104109690329047,0.20009851072746326,0.20011243240709772,0.20004756704645899,0.1999992807439652,0.19996574230769135
2025_07_HOU_SEA,2025,7,SEA,HOU,1,0.580885000932852,0.5996387718242023,0.5931412489626583,0.60785,0.080885000932852,0.011023581528996643,0.5808155778509003,0.5809096620800704,0.5808402091300994,0.580909968307,0.5807861228011545
2025_07_IND_LAC,2025,7,LAC,IND,0,0.5504628089126967,0.551441114716549,0.5532994296344778,0.5721,0.05046280891269672,0.009601365072719095,0.5503090973216062,0.5504802008609243,0.5503264415227692,0.5504007194269984,0.5503320345730764
2025_07_LA_JAX,2025,7,JAX,LA,0,0.3775984267195604,0.4003612281757977,0.4793044725917594,0.38065,0.1224015732804396,0.047241856239758344,0.3775492664535485,0.37754681892751135,0.37749782323343384,0.37749536938216494,0.3774380754420793
2025_07_LV_KC,2025,7,KC,LV,1,0.8831975875105944,0.8677165354330709,0.7202383116992397,0.68345,0.3831975875105944,0.08680002826864885,0.8831920291081541,0.8832411959727923,0.8832354686534328,0.8832169589467173,0.8831817854343026
2025_07_MIA_CLE,2025,7,CLE,MIA,1,0.577938180771025,0.5720596355604638,0.3266956755158793,0.3883999999999999,0.07793818077102499,0.10690335306918494,0.5779371843591385,0.5779171622416467,0.5779161853119121,0.577880762297123,0.5778947085111618
2025_07_NE_TEN,2025,7,TEN,NE,0,0.2547210850147308,0.286448769739258,0.4120465447890876,0.4169,0.24527891498526921,0.07533396517913216,0.25466107431957064,0.2546682446758728,0.2546084524605343,0.2545967486566067,0.254572271036652
2025_07_NO_CHI,2025,7,CHI,NO,1,0.6585713211089124,0.6636481241914618,0.5792198079146706,0.4908,0.15857132110891237,0.0685256977462656,0.6585290907343131,0.6585789285634559,0.6585365490627214,0.6585119479935059,0.6584646211602762
2025_07_NYG_DEN,2025,7,DEN,NYG,1,0.7813184371311848,0.7768331562167907,0.687384909737404,0.6395500000000001,0.28131843713118476,0.05888781794870878,0.7812902270096285,0.7813565392919911,0.7813280560824427,0.7813214720761631,0.7812448013567357
2025_07_PHI_MIN,2025,7,MIN,PHI,0,0.3963598124945741,0.427940364439536,0.5390215071915628,0.5187999999999999,0.10364018750542592,0.06302809603068486,0.3962939533114102,0.3963399100104388,0.3962741905033297,0.3962716072151506,0.39626032280502455
2025_07_PIT_CIN,2025,7,CIN,PIT,1,0.2790193714872405,0.3194444444444444,0.5436733852551824,0.4453,0.2209806285127595,0.10922368350654686,0.2789642513601913,0.27897250339914775,0.27891753061149926,0.2788514360876278,0.2787968683225764
2025_07_TB_DET,2025,7,DET,TB,1,0.6993421905473924,0.705033164260632,0.6335660850466218,0.54005,0.19934219054739244,0.06535863131529869,0.6993361744231545,0.6993789476447113,0.6993728150117267,0.6993507752243519,0.6992822699371954
2025_07_WAS_DAL,2025,7,DAL,WAS,1,0.5374972458162136,0.5324675324675325,0.5077086500438147,0.57775,0.03749724581621361,0.028700436235857166,0.5374365988549588,0.5375161545506066,0.5374556169985332,0.5375189069196608,0.5374392960274651
2025_08_BUF_CAR,2025,8,CAR,BUF,0,0.1969721403995626,0.2340978954835658,0.3332340860876126,0.34415,0.30302785960043743,0.06695587052164517,0.19694222030979877,0.1969118037860135,0.19688216774894118,0.19687928147058173,0.19683112251262275
2025_08_CHI_BAL,2025,8,BAL,CHI,1,0.5533370117889708,0.5720596355604638,0.747220864439667,0.69435,0.05333701178897077,0.08183380140360255,0.5532565836181317,0.5533803323730132,0.5532997990951225,0.5532642175738989,0.553233749872165
2025_08_CLE_NE,2025,8,NE,CLE,1,0.7605364750905831,0.7600000000000001,0.7462176377307053,0.7265499999999999,0.2605364750905831,0.013932079554146999,0.7605369431782624,0.7605905374868922,0.760590824539066,0.7606301810959132,0.7605608528772025
2025_08_DAL_DEN,2025,8,DEN,DAL,1,0.6211954996320582,0.6309403437815974,0.5757318871536578,0.47555,0.12119549963205822,0.06084220221772811,0.6211037234746101,0.6211991569395463,0.6211071797148013,0.6210887351183195,0.6210378485991849
2025_08_GB_PIT,2025,8,PIT,GB,0,0.39722690944268874,0.4170073589533933,0.47356811143411,0.4773,0.10277309055731126,0.03689866896901201,0.39716112733969183,0.39719577874720857,0.397130152915491,0.3971645033514329,0.39713183066778973
2025_08_MIA_ATL,2025,8,ATL,MIA,0,0.7525806491184299,0.7477827050997781,0.5576328837882425,0.55925,0.2525806491184299,0.09152048110828624,0.752640289921402,0.7526149344528137,0.7526744510609844,0.7526470474768046,0.7526107938257944
2025_08_MIN_LAC,2025,8,LAC,MIN,1,0.5995277427735684,0.6037569709421778,0.579076471459915,0.52,0.09952774277356835,0.03371934138205757,0.5994921501286914,0.5995403152417498,0.5995046450270232,0.5995284214834801,0.5994591878493831
2025_08_NYG_PHI,2025,8,PHI,NYG,1,0.7579275713994135,0.7600000000000001,0.7084706515047444,0.7211500000000001,0.25792757139941347,0.02097443566124884,0.757880098154676,0.7579860887689548,0.7579383943938105,0.7579787807168743,0.7579240258948222
2025_08_NYJ_CIN,2025,8,CIN,NYJ,0,0.6871117461804686,0.690792883054068,0.6535118919261795,0.59745,0.18711174618046855,0.036985154169361364,0.6871203055661842,0.6871433596228741,0.6871517703215776,0.6871677258936084,0.687133131327948
2025_08_SF_HOU,2025,8,HOU,SF,1,0.5845652354612586,0.5829926410466066,0.4813329428408809,0.49905,0.0845652354612586,0.04507235645792624,0.5845014097698865,0.5845674868790053,0.5845035850767943,0.5845321150871188,0.5844791342827507
2025_08_TB_NO,2025,8,NO,TB,0,0.3193107859455989,0.3425247738043946,0.3852620075557896,0.47625,0.18068921405440108,0.06434135986968025,0.31922824209755973,0.31927323823677967,0.31919098108795807,0.31920914431369807,0.3191891976737221
2025_08_TEN_IND,2025,8,IND,TEN,1,0.9202865257347206,0.9082568807339448,0.7653382772769706,0.65005,0.4202865257347206,0.11071892662593298,0.9203162762084895,0.9203212021757874,0.9203507815470408,0.92032177961835,0.9202910042684299
2025_08_WAS_KC,2025,8,KC,WAS,1,0.8579796081851178,0.8399999999999997,0.5971300664294352,0.6136,0.35797960818511776,0.1192733252485791,0.857955428143531,0.8580189719744149,0.85799464872763,0.8579603170151194,0.8579232087553975
2025_09_ARI_DAL,2025,9,DAL,ARI,0,0.5965410629405695,0.6092362344582593,0.5288030322710252,0.5913,0.09654106294056952,0.03077116347609246,0.5965315109418674,0.5965726951583984,0.5965632040498262,0.5966189762247762,0.5964939889938147
2025_09_ATL_NE,2025,9,NE,ATL,1,0.6772902123713456,0.6853932584269663,0.6133555713599689,0.6192500000000001,0.17729021237134557,0.02885028184410166,0.677239380625114,0.6773274823887058,0.6772765569745567,0.6773157122894461,0.6772757127277562
2025_09_BAL_MIA,2025,9,MIA,BAL,0,0.1721768541943335,0.2132564841498559,0.4472967562645009,0.38595,0.3278231458056665,0.1179233945722228,0.17210180100962733,0.1721255825230672,0.1720508000157833,0.17200114746597558,0.17198669082542642
2025_09_CAR_GB,2025,9,GB,CAR,0,0.8832339743321054,0.8720930232558138,0.7648515608068691,0.69825,0.3832339743321054,0.07649926251908296,0.883199084743297,0.8832818003623188,0.8832467293048328,0.883229505260416,0.8831880996060607
2025_09_CHI_CIN,2025,9,CIN,CHI,0,0.36579549752488977,0.4066302458405761,0.6351715680469051,0.53555,0.13420450247511023,0.1112077711616005,0.36574848164238905,0.36577462143027667,0.36572769453913445,0.3656500770460524,0.36556634166141594
2025_09_DEN_HOU,2025,9,HOU,DEN,0,0.5219158885784952,0.5324675324675325,0.4644042428993475,0.4932999999999999,0.021915888578495246,0.023479123697164105,0.521888028917129,0.5219043822195361,0.521876605967516,0.5219371162781571,0.5219041961678825
2025_09_IND_PIT,2025,9,PIT,IND,1,0.3483813107179774,0.3775334481388262,0.4949868904209189,0.5082,0.1516186892820226,0.07242605095207114,0.34819367896062736,0.3483541238668902,0.3481666417087003,0.348159725130063,0.3481103009819227
2025_09_JAX_LV,2025,9,LV,JAX,0,0.44033479272491294,0.4572564612326043,0.4779395373493644,0.5106499999999999,0.05966520727508706,0.028729233193981043,0.4402568052594213,0.44031612143560617,0.4402381903295728,0.4402915041169458,0.4402379022514155
2025_09_KC_BUF,2025,9,BUF,KC,1,0.4225747564677228,0.448558885283451,0.6011369703256554,0.5825,0.0774252435322772,0.08014423414460234,0.4225533539652252,0.4225783398216467,0.42255701069887813,0.4225342428878607,0.4224345314901581
2025_09_LAC_TEN,2025,9,TEN,LAC,0,0.13903558081005324,0.1683501683501683,0.3270965814359958,0.3843499999999999,0.36096441918994676,0.10478764672538494,0.13899644313739984,0.1389864123530303,0.13894755195466188,0.13892774708631642,0.1389032617595177
2025_09_MIN_DET,2025,9,DET,MIN,0,0.8195479327261475,0.8118668596237336,0.7493434810834059,0.5846,0.31954793272614745,0.09847143448298251,0.8195784150984339,0.8195875048884881,0.8196177703053512,0.8195630670161794,0.8195142133279997
2025_09_NO_LA,2025,9,LA,NO,1,0.8984754729180122,0.8869565217391304,0.7731399012531084,0.66065,0.3984754729180122,0.09713904065660985,0.8984899239205021,0.8985133573918322,0.8985276225590062,0.8984980292378574,0.8984936459929902
2025_09_SEA_WAS,2025,9,WAS,SEA,0,0.4040576131664354,0.427940364439536,0.5207790167353394,0.46785,0.0959423868335646,0.047720058072037816,0.4040499173840634,0.40402950854902137,0.40402190783914255,0.4040304829855925,0.4038705030718927
2025_09_SF_NYG,2025,9,NYG,SF,0,0.4149491836493252,0.427940364439536,0.4544905837109626,0.4231,0.0850508163506748,0.017046755545759174,0.414872210348044,0.4149099267331761,0.41483304385648256,0.4148842275166644,0.4148232129317752
2025_10_ARI_SEA,2025,10,SEA,ARI,1,0.7360058982836648,0.740871613663133,0.6095206259611041,0.61505,0.2360058982836648,0.058366112144122566,0.7359741198016166,0.7360523602496417,0.7360204697273102,0.736025302021202,0.7360051480766368
