row_type,game_id,event_id,provider_commence_time_utc,provider_kickoff_delta_minutes,home_team,away_team,kickoff_timestamp_utc,horizon,target_timestamp_utc,request_timestamp_utc,timing_error_minutes,sportsbook_key,sportsbook_title,sportsbook_last_update_utc,freshness_minutes,home_moneyline,away_moneyline,h2h_home_implied,h2h_away_implied,h2h_overround,h2h_home_no_vig,home_spread,home_spread_price,away_spread,away_spread_price,spread_overround,spread_home_cover_no_vig,total_points,over_price,under_price,total_overround,over_no_vig,research_only,production_authorized,market_provider,program_id,m1_role,completed_2026_outcomes_used,m1_complete_book,source_count,source_names,max_freshness_minutes,probability_range
book,2026_03_TEN_NYG,32653,2026-09-27T17:00:00+00:00,0.0,NYG,TEN,2026-09-27T17:00:00+00:00,T-2160m,2026-09-26T05:00:00+00:00,2026-09-26T04:57:03.722298+00:00,-2.9379617000000002,pinnacle,Pinnacle,2026-09-26T04:50:29.103849+00:00,6.57697415,-135.0,120.0,0.574468085106383,0.45454545454545453,0.029013539651837617,0.5582706766917294,-2.5,-106.0,2.5,-106.0,0.029126213592232997,0.5,38.5,-101.0,-114.0,0.035197842562886494,0.48540244340639604,True,False,propline,FV2-PROS-M1-MARKETSTATE-01,predictor,0,True,,,,
book,2026_03_TEN_NYG,32653,2026-09-27T17:00:00+00:00,0.0,NYG,TEN,2026-09-27T17:00:00+00:00,T-2160m,2026-09-26T05:00:00+00:00,2026-09-26T04:57:03.722298+00:00,-2.9379617000000002,polymarket_us,Polymarket US,2026-09-26T04:51:47.094372+00:00,5.2771321,-127.0,125.0,0.5594713656387665,0.4444444444444444,0.003915810083210847,0.5572891272549977,1.5,-144.0,-1.5,141.0,0.0051016937623291625,0.5871683811586356,10.5,-525.0,488.0,0.0100680272108844,0.8316271551724137,True,False,propline,FV2-PROS-M1-MARKETSTATE-01,predictor,0,True,,,,
book,2026_03_TEN_NYG,32653,2026-09-27T17:00:00+00:00,0.0,NYG,TEN,2026-09-27T17:00:00+00:00,T-2160m,2026-09-26T05:00:00+00:00,2026-09-26T04:57:03.722298+00:00,-2.9379617000000002,prophetx,ProphetX,2026-09-26T04:51:32.805159+00:00,5.51528565,-127.0,124.0,0.5594713656387665,0.44642857142857145,0.005899937067338046,0.5561898803472276,-0.5,-128.0,0.5,121.0,0.01389219655473517,0.5537112433448168,35.5,-144.0,136.0,0.013892747985551512,0.5820772814469718,True,False,propline,FV2-PROS-M1-MARKETSTATE-01,predictor,0,True,,,,
book,2026_03_TEN_NYG,32653,2026-09-27T17:00:00+00:00,0.0,NYG,TEN,2026-09-27T17:00:00+00:00,T-2160m,2026-09-26T05:00:00+00:00,2026-09-26T04:57:03.722298+00:00,-2.9379617000000002,rebet,ReBet,2026-09-26T04:51:23.714923+00:00,5.666789583333334,-139.0,118.0,0.5815899581589958,0.45871559633027525,0.04030555448927098,0.5590568613704292,-1.5,-133.0,1.5,100.0,0.07081545064377681,0.533066132264529,38.5,-109.0,-120.0,0.06698564593301426,0.4887892376681614,True,False,propline,FV2-PROS-M1-MARKETSTATE-01,predictor,0,True,,,,
book,2026_03_TEN_NYG,32653,2026-09-27T17:00:00+00:00,0.0,NYG,TEN,2026-09-27T17:00:00+00:00,T-2160m,2026-09-26T05:00:00+00:00,2026-09-26T04:57:03.722298+00:00,-2.9379617000000002,tab_au,TAB,2026-09-26T04:51:20.548453+00:00,5.719564083333333,-143.0,115.0,0.588477366255144,0.46511627906976744,0.05359364532491151,0.5585430102643292,-2.5,-111.0,2.5,-111.0,0.05213270142180093,0.5,38.5,-105.0,-118.0,0.05347952562094438,0.4861937128292268,True,False,propline,FV2-PROS-M1-MARKETSTATE-01,predictor,0,True,,,,
consensus,2026_03_TEN_NYG,32653,2026-09-27T17:00:00+00:00,0.0,NYG,TEN,2026-09-27T17:00:00+00:00,T-2160m,2026-09-26T05:00:00+00:00,2026-09-26T04:57:03.722298+00:00,-2.9379617000000002,sportsbook_consensus,Robust sportsbook consensus,,,,,,,,0.5582905607687694,-2.5,,,,,,38.5,,,,,True,False,propline,FV2-PROS-M1-MARKETSTATE-01,predictor,0,True,18.0,betmgm|betonlineag|betus|betway|bovada|courtside|fanatics|fanduel|hardrock|lowvig|marathon|novig|onexbet|pinnacle|polymarket_us|prophetx|rebet|tab_au,6.782141033333334,0.025598905289104357
book,2026_03_CIN_PIT,32649,2026-09-27T17:00:00+00:00,0.0,PIT,CIN,2026-09-27T17:00:00+00:00,T-2160m,2026-09-26T05:00:00+00:00,2026-09-26T04:57:03.722298+00:00,-2.9379617000000002,betmgm,BetMGM,2026-09-26T04:50:46.036552+00:00,6.294762433333333,150.0,-185.0,0.4,0.6491228070175439,0.04912280701754401,0.3812709030100334,3.5,-112.0,-3.5,-105.0,0.040497008743672236,0.5077399380804954,42.5,-110.0,-108.0,0.04304029304029311,0.5021949078138718,True,False,propline,FV2-PROS-M1-MARKETSTATE-01,predictor,0,True,,,,
book,2026_03_CIN_PIT,32649,2026-09-27T17:00:00+00:00,0.0,PIT,CIN,2026-09-27T17:00:00+00:00,T-2160m,2026-09-26T05:00:00+00:00,2026-09-26T04:57:03.722298+00:00,-2.9379617000000002,betonlineag,BetOnline.ag,2026-09-26T04:51:47.656549+00:00,5.267762483333333,157.0,-180.0,0.38910505836575876,0.6428571428571429,0.03196220122290172,0.37705359547535683,3.5,-115.0,-3.5,-105.0,0.04707884288145214,0.5108342361863488,43.0,-105.0,-115.0,0.04707884288145214,0.4891657638136511,True,False,propline,FV2-PROS-M1-MARKETSTATE-01,predictor,0,True,,,,
book,2026_03_CIN_PIT,32649,2026-09-27T17:00:00+00:00,0.0,PIT,CIN,2026-09-27T17:00:00+00:00,T-2160m,2026-09-26T05:00:00+00:00,2026-09-26T04:57:03.722298+00:00,-2.9379617000000002,betrivers,BetRivers,2026-09-26T04:51:03.764605+00:00,5.9992948833333335,160.0,-195.0,0.38461538461538464,0.6610169491525424,0.04563233376792697,0.36783042394014964,3.5,-113.0,-3.5,-108.0,0.0497472011556519,0.505375419282704,,,,,,True,False,propline,FV2-PROS-M1-MARKETSTATE-01,predictor,0,False,,,,
book,2026_03_CIN_PIT,32649,2026-09-27T17:00:00+00:00,0.0,PIT,CIN,2026-09-27T17:00:00+00:00,T-2160m,2026-09-26T05:00:00+00:00,2026-09-26T04:57:03.722298+00:00,-2.9379617000000002,betus,BetUS,2026-09-26T04:51:46.424770+00:00,5.288292133333333,155.0,-180.0,0.39215686274509803,0.6428571428571429,0.035014005602240994,0.37889039242219213,3.5,-120.0,-3.5,100.0,0.045454545454545414,0.5217391304347826,43.0,-105.0,-115.0,0.04707884288145214,0.4891657638136511,True,False,propline,FV2-PROS-M1-MARKETSTATE-01,predictor,0,True,,,,
book,2026_03_CIN_PIT,32649,2026-09-27T17:00:00+00:00,0.0,PIT,CIN,2026-09-27T17:00:00+00:00,T-2160m,2026-09-26T05:00:00+00:00,2026-09-26T04:57:03.722298+00:00,-2.9379617000000002,betway,Betway,2026-09-26T04:52:03.312131+00:00,5.006836116666666,155.0,-180.0,0.39215686274509803,0.6428571428571429,0.035014005602240994,0.37889039242219213,3.5,-115.0,-3.5,-105.0,0.04707884288145214,0.5108342361863488,42.5,-110.0,-110.0,0.04761904761904767,0.5,True,False,propline,FV2-PROS-M1-MARKETSTATE-01,predictor,0,True,,,,
book,2026_03_CIN_PIT,32649,2026-09-27T17:00:00+00:00,0.0,PIT,CIN,2026-09-27T17:00:00+00:00,T-2160m,2026-09-26T05:00:00+00:00,2026-09-26T04:57:03.722298+00:00,-2.9379617000000002,bovada,Bovada,2026-09-26T04:50:28.633348+00:00,6.584815833333334,155.0,-180.0,0.39215686274509803,0.6428571428571429,0.035014005602240994,0.37889039242219213,3.5,-120.0,-3.5,100.0,0.045454545454545414,0.5217391304347826,42.5,-110.0,-110.0,0.04761904761904767,0.5,True,False,propline,FV2-PROS-M1-MARKETSTATE-01,predictor,0,True,,,,
book,2026_03_CIN_PIT,32649,2026-09-27T17:00:00+00:00,0.0,PIT,CIN,2026-09-27T17:00:00+00:00,T-2160m,2026-09-26T05:00:00+00:00,2026-09-26T04:57:03.722298+00:00,-2.9379617000000002,courtside,Courtside,2026-09-26T04:52:20.837824+00:00,4.714741233333333,157.0,-181.0,0.38910505836575876,0.6441281138790036,0.0332331722447623,0.37658978516959946,1.5,120.0,-1.5,-160.0,0.06993006993007,0.4248366013071895,10.5,-553.0,439.0,0.032389400142627034,0.820291881211007,True,False,propline,FV2-PROS-M1-MARKETSTATE-01,predictor,0,True,,,,
book,2026_03_CIN_PIT,32649,2026-09-27T17:00:00+00:00,0.0,PIT,CIN,2026-09-27T17:00:00+00:00,T-2160m,2026-09-26T05:00:00+00:00,2026-09-26T04:57:03.722298+00:00,-2.9379617000000002,fanatics,Fanatics,2026-09-26T04:51:55.353959+00:00,5.139472316666667,150.0,-180.0,0.4,0.6428571428571429,0.04285714285714293,0.3835616438356164,0.5,145.0,-0.5,-180.0,0.05102040816326525,0.38834951456310685,23.5,-1500.0,750.0,0.05514705882352944,0.8885017421602788,True,False,propline,FV2-PROS-M1-MARKETSTATE-01,predictor,0,True,,,,
book,2026_03_CIN_PIT,32649,2026-09-27T17:00:00+00:00,0.0,PIT,CIN,2026-09-27T17:00:00+00:00,T-2160m,2026-09-26T05:00:00+00:00,2026-09-26T04:57:03.722298+00:00,-2.9379617000000002,fanduel,FanDuel,2026-09-26T04:50:16.190988+00:00,6.7921885,148.0,-176.0,0.4032258064516129,0.6376811594202898,0.04090696587190257,0.3873792948573995,3.5,-118.0,-3.5,-104.0,0.05108832523835227,0.5149751839808318,42.5,-115.0,-105.0,0.04707884288145214,0.5108342361863488,True,False,propline,FV2-PROS-M1-MARKETSTATE-01,predictor,0,True,,,,
book,2026_03_CIN_PIT,32649,2026-09-27T17:00:00+00:00,0.0,PIT,CIN,2026-09-27T17:00:00+00:00,T-2160m,2026-09-26T05:00:00+00:00,2026-09-26T04:57:03.722298+00:00,-2.9379617000000002,hardrock,Hard Rock Bet,2026-09-26T04:52:08.076172+00:00,4.927435433333333,155.0,-180.0,0.39215686274509803,0.6428571428571429,0.035014005602240994,0.37889039242219213,-1.0,155.0,1.0,-200.0,0.05882352941176472,0.37037037037037035,22.5,-4000.0,1400.0,0.042276422764227606,0.9360374414976599,True,False,propline,FV2-PROS-M1-MARKETSTATE-01,predictor,0,True,,,,
book,2026_03_CIN_PIT,32649,2026-09-27T17:00:00+00:00,0.0,PIT,CIN,2026-09-27T17:00:00+00:00,T-2160m,2026-09-26T05:00:00+00:00,2026-09-26T04:57:03.722298+00:00,-2.9379617000000002,kalshi,Kalshi,2026-09-26T04:56:32.802967+00:00,0.5153221833333334,156.0,-163.0,0.390625,0.6197718631178707,0.01039686311787058,0.38660551537602167,,,,,,,42.5,-100.0,-104.0,0.009803921568627416,0.49514563106796117,True,False,propline,FV2-PROS-M1-MARKETSTATE-01,predictor,0,False,,,,
book,2026_03_CIN_PIT,32649,2026-09-27T17:00:00+00:00,0.0,PIT,CIN,2026-09-27T17:00:00+00:00,T-2160m,2026-09-26T05:00:00+00:00,2026-09-26T04:57:03.722298+00:00,-2.9379617000000002,lowvig,LowVig.ag,2026-09-26T04:51:48.527485+00:00,5.2532468833333335,157.0,-180.0,0.38910505836575876,0.6428571428571429,0.03196220122290172,0.37705359547535683,3.5,-116.0,-3.5,105.0,0.02484191508581768,0.5240193918025562,43.0,-102.0,-113.0,0.03546692697438747,0.4876548752020112,True,False,propline,FV2-PROS-M1-MARKETSTATE-01,predictor,0,True,,,,
book,2026_03_CIN_PIT,32649,2026-09-27T17:00:00+00:00,0.0,PIT,CIN,2026-09-27T17:00:00+00:00,T-2160m,2026-09-26T05:00:00+00:00,2026-09-26T04:57:03.722298+00:00,-2.9379617000000002,marathon,Marathon Bet,2026-09-26T04:52:05.446405+00:00,4.971264883333333,129.0,-164.0,0.4366812227074236,0.6212121212121212,0.057893343919544815,0.4127837888548377,3.5,-121.0,-3.5,-106.0,0.06207441901331112,0.5155112508272668,42.5,-111.0,-114.0,0.05877663108473219,0.4968624497991968,True,False,propline,FV2-PROS-M1-MARKETSTATE-01,predictor,0,True,,,,
book,2026_03_CIN_PIT,32649,2026-09-27T17:00:00+00:00,0.0,PIT,CIN,2026-09-27T17:00:00+00:00,T-2160m,2026-09-26T05:00:00+00:00,2026-09-26T04:57:03.722298+00:00,-2.9379617000000002,novig,Novig,2026-09-26T04:51:30.582532+00:00,5.552329433333333,156.0,-160.0,0.390625,0.6153846153846154,0.006009615384615419,0.38829151732377537,2.5,130.0,-2.5,-133.0,0.005598059339428918,0.4323622193356838,46.5,153.0,-170.0,0.02488654662567713,0.3856591915440651,True,False,propline,FV2-PROS-M1-MARKETSTATE-01,predictor,0,True,,,,
book,2026_03_CIN_PIT,32649,2026-09-27T17:00:00+00:00,0.0,PIT,CIN,2026-09-27T17:00:00+00:00,T-2160m,2026-09-26T05:00:00+00:00,2026-09-26T04:57:03.722298+00:00,-2.9379617000000002,onexbet,1xBet,2026-09-26T04:51:44.389542+00:00,5.3222126,155.0,-185.0,0.39215686274509803,0.6491228070175439,0.04127966976264186,0.37661050545094155,3.5,-115.0,-3.5,-105.0,0.04707884288145214,0.5108342361863488,42.5,-115.0,-105.0,0.04707884288145214,0.5108342361863488,True,False,propline,FV2-PROS-M1-MARKETSTATE-01,predictor,0,True,,,,
book,2026_03_CIN_PIT,32649,2026-09-27T17:00:00+00:00,0.0,PIT,CIN,2026-09-27T17:00:00+00:00,T-2160m,2026-09-26T05:00:00+00:00,2026-09-26T04:57:03.722298+00:00,-2.9379617000000002,pinnacle,Pinnacle,2026-09-26T04:50:30.230834+00:00,6.558191066666667,155.0,-177.0,0.39215686274509803,0.6389891696750902,0.031146032420188208,0.38031166334866484,3.5,-114.0,-3.5,101.0,0.030222718184776953,0.5170826375411833,43.0,103.0,-118.0,0.033895241108148344,0.4764610744415789,True,False,propline,FV2-PROS-M1-MARKETSTATE-01,predictor,0,True,,,,
book,2026_03_CIN_PIT,32649,2026-09-27T17:00:00+00:00,0.0,PIT,CIN,2026-09-27T17:00:00+00:00,T-2160m,2026-09-26T05:00:00+00:00,2026-09-26T04:57:03.722298+00:00,-2.9379617000000002,polymarket_us,Polymarket US,2026-09-26T04:51:49.228427+00:00,5.241564516666667,160.0,-163.0,0.38461538461538464,0.6197718631178707,0.004387247733255384,0.3829353523587653,1.5,141.0,-1.5,-144.0,0.0051016937623291625,0.4128316188413644,10.5,-1150.0,900.0,0.020000000000000018,0.9019607843137255,True,False,propline,FV2-PROS-M1-MARKETSTATE-01,predictor,0,True,,,,
book,2026_03_CIN_PIT,32649,2026-09-27T17:00:00+00:00,0.0,PIT,CIN,2026-09-27T17:00:00+00:00,T-2160m,2026-09-26T05:00:00+00:00,2026-09-26T04:57:03.722298+00:00,-2.9379617000000002,prophetx,ProphetX,2026-09-26T04:51:34.196063+00:00,5.492103916666666,158.0,-160.0,0.3875968992248062,0.6153846153846154,0.0029815146094216427,0.3864447086801427,3.5,-113.0,-3.5,112.0,0.0022145451324298016,0.5293441753579636,43.5,117.0,-120.0,0.006284038542103021,0.4579517069109076,True,False,propline,FV2-PROS-M1-MARKETSTATE-01,predictor,0,True,,,,
book,2026_03_CIN_PIT,32649,2026-09-27T17:00:00+00:00,0.0,PIT,CIN,2026-09-27T17:00:00+00:00,T-2160m,2026-09-26T05:00:00+00:00,2026-09-26T04:57:03.722298+00:00,-2.9379617000000002,rebet,ReBet,2026-09-26T04:51:24.702934+00:00,5.650322733333334,153.0,-181.0,0.3952569169960474,0.6441281138790036,0.039385030875050964,0.3802795934662282,2.5,120.0,-2.5,-161.0,0.07140369209334718,0.42425227568270485,23.5,-109.0,-137.0,0.0995901722084267,0.47429589101457786,True,False,propline,FV2-PROS-M1-MARKETSTATE-01,predictor,0,True,,,,
book,2026_03_CIN_PIT,32649,2026-09-27T17:00:00+00:00,0.0,PIT,CIN,2026-09-27T17:00:00+00:00,T-2160m,2026-09-26T05:00:00+00:00,2026-09-26T04:57:03.722298+00:00,-2.9379617000000002,tab_au,TAB,2026-09-26T04:51:20.581133+00:00,5.719019416666667,150.0,-189.0,0.4,0.6539792387543253,0.0539792387543252,0.3795141168745897,3.5,-118.0,-3.5,-105.0,0.05347952562094438,0.513806287170773,42.5,-111.0,-111.0,0.05213270142180093,0.5,True,False,propline,FV2-PROS-M1-MARKETSTATE-01,predictor,0,True,,,,
consensus,2026_03_CIN_PIT,32649,2026-09-27T17:00:00+00:00,0.0,PIT,CIN,2026-09-27T17:00:00+00:00,T-2160m,2026-09-26T05:00:00+00:00,2026-09-26T04:57:03.722298+00:00,-2.9379617000000002,sportsbook_consensus,Robust sportsbook consensus,,,,,,,,0.3798967804861852,3.5,,,,,,42.5,,,,,True,False,propline,FV2-PROS-M1-MARKETSTATE-01,predictor,0,True,18.0,betmgm|betonlineag|betus|betway|bovada|courtside|fanatics|fanduel|hardrock|lowvig|marathon|novig|onexbet|pinnacle|polymarket_us|prophetx|rebet|tab_au,6.7921885,0.03619400368523823
book,2026_03_SEA_WAS,32652,2026-09-27T17:00:00+00:00,0.0,WAS,SEA,2026-09-27T17:00:00+00:00,T-2160m,2026-09-26T05:00:00+00:00,2026-09-26T04:57:03.722298+00:00,-2.9379617000000002,betmgm,BetMGM,2026-09-26T04:50:45.901049+00:00,6.2970208166666675,300.0,-375.0,0.25,0.7894736842105263,0.03947368421052633,0.24050632911392406,8.0,-112.0,-8.0,-105.0,0.040497008743672236,0.5077399380804954,40.0,-112.0,-105.0,0.040497008743672236,0.5077399380804954,True,False,propline,FV2-PROS-M1-MARKETSTATE-01,predictor,0,True,,,,
book,2026_03_SEA_WAS,32652,2026-09-27T17:00:00+00:00,0.0,WAS,SEA,2026-09-27T17:00:00+00:00,T-2160m,2026-09-26T05:00:00+00:00,2026-09-26T04:57:03.722298+00:00,-2.9379617000000002,betonlineag,BetOnline.ag,2026-09-26T04:51:47.533764+00:00,5.2698089,296.0,-370.0,0.25252525252525254,0.7872340425531915,0.039759295078444,0.24286895411326997,8.0,-110.0,-8.0,-110.0,0.04761904761904767,0.5,40.0,-115.0,-105.0,0.04707884288145214,0.5108342361863488,True,False,propline,FV2-PROS-M1-MARKETSTATE-01,predictor,0,True,,,,
book,2026_03_SEA_WAS,32652,2026-09-27T17:00:00+00:00,0.0,WAS,SEA,2026-09-27T17:00:00+00:00,T-2160m,2026-09-26T05:00:00+00:00,2026-09-26T04:57:03.722298+00:00,-2.9379617000000002,betrivers,BetRivers,2026-09-26T04:51:02.847974+00:00,6.014572066666667,280.0,-375.0,0.2631578947368421,0.7894736842105263,0.05263157894736836,0.25,8.0,-113.0,-8.0,-108.0,0.0497472011556519,0.505375419282704,,,,,,True,False,propline,FV2-PROS-M1-MARKETSTATE-01,predictor,0,False,,,,
book,2026_03_SEA_WAS,32652,2026-09-27T17:00:00+00:00,0.0,WAS,SEA,2026-09-27T17:00:00+00:00,T-2160m,2026-09-26T05:00:00+00:00,2026-09-26T04:57:03.722298+00:00,-2.9379617000000002,betus,BetUS,2026-09-26T04:51:46.320211+00:00,5.290034783333334,280.0,-350.0,0.2631578947368421,0.7777777777777778,0.040935672514619936,0.2528089887640449,9.0,-125.0,-9.0,105.0,0.04336043360433606,0.5324675324675325,40.0,-115.0,-105.0,0.04707884288145214,0.5108342361863488,True,False,propline,FV2-PROS-M1-MARKETSTATE-01,predictor,0,True,,,,
book,2026_03_SEA_WAS,32652,2026-09-27T17:00:00+00:00,0.0,WAS,SEA,2026-09-27T17:00:00+00:00,T-2160m,2026-09-26T05:00:00+00:00,2026-09-26T04:57:03.722298+00:00,-2.9379617000000002,betway,Betway,2026-09-26T04:52:03.101913+00:00,5.01033975,275.0,-350.0,0.26666666666666666,0.7777777777777778,0.04444444444444451,0.2553191489361702,8.5,-115.0,-8.5,-105.0,0.04707884288145214,0.5108342361863488,40.5,-105.0,-115.0,0.04707884288145214,0.4891657638136511,True,False,propline,FV2-PROS-M1-MARKETSTATE-01,predictor,0,True,,,,
book,2026_03_SEA_WAS,32652,2026-09-27T17:00:00+00:00,0.0,WAS,SEA,2026-09-27T17:00:00+00:00,T-2160m,2026-09-26T05:00:00+00:00,2026-09-26T04:57:03.722298+00:00,-2.9379617000000002,bovada,Bovada,2026-09-26T04:50:34.105751+00:00,6.493609116666667,290.0,-380.0,0.2564102564102564,0.7916666666666666,0.048076923076922906,0.24464831804281348,8.0,-110.0,-8.0,-110.0,0.04761904761904767,0.5,40.0,-110.0,-110.0,0.04761904761904767,0.5,True,False,propline,FV2-PROS-M1-MARKETSTATE-01,predictor,0,True,,,,
book,2026_03_SEA_WAS,32652,2026-09-27T17:00:00+00:00,0.0,WAS,SEA,2026-09-27T17:00:00+00:00,T-2160m,2026-09-26T05:00:00+00:00,2026-09-26T04:57:03.722298+00:00,-2.9379617000000002,courtside,Courtside,2026-09-26T04:52:24.246388+00:00,4.6579318333333335,319.0,-383.0,0.2386634844868735,0.7929606625258799,0.0316241470127534,0.23134732274148972,1.5,231.0,-1.5,-330.0,0.06955666409049388,0.28246731918807066,10.5,-263.0,215.0,0.0419782237964057,0.6953292206974694,True,False,propline,FV2-PROS-M1-MARKETSTATE-01,predictor,0,True,,,,
book,2026_03_SEA_WAS,32652,2026-09-27T17:00:00+00:00,0.0,WAS,SEA,2026-09-27T17:00:00+00:00,T-2160m,2026-09-26T05:00:00+00:00,2026-09-26T04:57:03.722298+00:00,-2.9379617000000002,fanatics,Fanatics,2026-09-26T04:51:55.616486+00:00,5.135096866666667,290.0,-375.0,0.2564102564102564,0.7894736842105263,0.045883940620782715,0.24516129032258063,0.5,280.0,-0.5,-400.0,0.06315789473684208,0.24752475247524752,20.5,-2500.0,1050.0,0.04849498327759205,0.9170653907496013,True,False,propline,FV2-PROS-M1-MARKETSTATE-01,predictor,0,True,,,,
book,2026_03_SEA_WAS,32652,2026-09-27T17:00:00+00:00,0.0,WAS,SEA,2026-09-27T17:00:00+00:00,T-2160m,2026-09-26T05:00:00+00:00,2026-09-26T04:57:03.722298+00:00,-2.9379617000000002,fanduel,FanDuel,2026-09-26T04:50:16.476469+00:00,6.787430483333334,300.0,-375.0,0.25,0.7894736842105263,0.03947368421052633,0.24050632911392406,7.5,-115.0,-7.5,-105.0,0.04707884288145214,0.5108342361863488,40.5,-105.0,-115.0,0.04707884288145214,0.4891657638136511,True,False,propline,FV2-PROS-M1-MARKETSTATE-01,predictor,0,True,,,,
book,2026_03_SEA_WAS,32652,2026-09-27T17:00:00+00:00,0.0,WAS,SEA,2026-09-27T17:00:00+00:00,T-2160m,2026-09-26T05:00:00+00:00,2026-09-26T04:57:03.722298+00:00,-2.9379617000000002,hardrock,Hard Rock Bet,2026-09-26T04:52:06.164533+00:00,4.959296083333333,300.0,-400.0,0.25,0.8,0.050000000000000044,0.23809523809523808,-1.0,300.0,1.0,-425.0,0.059523809523809534,0.23595505617977527,19.5,-6000.0,1750.0,0.03766061143110333,0.9479077711357813,True,False,propline,FV2-PROS-M1-MARKETSTATE-01,predictor,0,True,,,,
book,2026_03_SEA_WAS,32652,2026-09-27T17:00:00+00:00,0.0,WAS,SEA,2026-09-27T17:00:00+00:00,T-2160m,2026-09-26T05:00:00+00:00,2026-09-26T04:57:03.722298+00:00,-2.9379617000000002,kalshi,Kalshi,2026-09-26T04:56:33.219219+00:00,0.50838465,300.0,-335.0,0.25,0.7701149425287356,0.02011494252873547,0.2450704225352113,,,,,,,42.5,138.0,-144.0,0.010332001653120315,0.41587128442868826,True,False,propline,FV2-PROS-M1-MARKETSTATE-01,predictor,0,False,,,,
book,2026_03_SEA_WAS,32652,2026-09-27T17:00:00+00:00,0.0,WAS,SEA,2026-09-27T17:00:00+00:00,T-2160m,2026-09-26T05:00:00+00:00,2026-09-26T04:57:03.722298+00:00,-2.9379617000000002,lowvig,LowVig.ag,2026-09-26T04:51:48.242509+00:00,5.257996483333333,296.0,-370.0,0.25252525252525254,0.7872340425531915,0.039759295078444,0.24286895411326997,8.0,-105.0,-8.0,-105.0,0.024390243902439046,0.5,40.0,-113.0,-102.0,0.03546692697438747,0.5123451247979889,True,False,propline,FV2-PROS-M1-MARKETSTATE-01,predictor,0,True,,,,
book,2026_03_SEA_WAS,32652,2026-09-27T17:00:00+00:00,0.0,WAS,SEA,2026-09-27T17:00:00+00:00,T-2160m,2026-09-26T05:00:00+00:00,2026-09-26T04:57:03.722298+00:00,-2.9379617000000002,marathon,Marathon Bet,2026-09-26T04:52:05.681535+00:00,4.967346050000001,296.0,-417.0,0.25252525252525254,0.8065764023210832,0.05910165484633567,0.23843344155844157,7.5,-111.0,-7.5,-114.0,0.05877663108473219,0.4968624497991968,40.5,-102.0,-124.0,0.05852192362093356,0.4770335727409387,True,False,propline,FV2-PROS-M1-MARKETSTATE-01,predictor,0,True,,,,
book,2026_03_SEA_WAS,32652,2026-09-27T17:00:00+00:00,0.0,WAS,SEA,2026-09-27T17:00:00+00:00,T-2160m,2026-09-26T05:00:00+00:00,2026-09-26T04:57:03.722298+00:00,-2.9379617000000002,novig,Novig,2026-09-26T04:51:33.483537+00:00,5.50397935,317.0,-335.0,0.23980815347721823,0.7701149425287356,0.009923096005953758,0.237451895521166,1.5,277.0,-1.5,-308.0,0.020153950174234048,0.2600117260190166,42.5,141.0,-147.0,0.010079459740957919,0.41079714604088013,True,False,propline,FV2-PROS-M1-MARKETSTATE-01,predictor,0,True,,,,
book,2026_03_SEA_WAS,32652,2026-09-27T17:00:00+00:00,0.0,WAS,SEA,2026-09-27T17:00:00+00:00,T-2160m,2026-09-26T05:00:00+00:00,2026-09-26T04:57:03.722298+00:00,-2.9379617000000002,onexbet,1xBet,2026-09-26T04:51:44.483615+00:00,5.320644716666666,290.0,-370.0,0.2564102564102564,0.7872340425531915,0.04364429896344779,0.2456874019864088,7.5,-110.0,-7.5,-110.0,0.04761904761904767,0.5,40.5,-105.0,-115.0,0.04707884288145214,0.4891657638136511,True,False,propline,FV2-PROS-M1-MARKETSTATE-01,predictor,0,True,,,,
book,2026_03_SEA_WAS,32652,2026-09-27T17:00:00+00:00,0.0,WAS,SEA,2026-09-27T17:00:00+00:00,T-2160m,2026-09-26T05:00:00+00:00,2026-09-26T04:57:03.722298+00:00,-2.9379617000000002,pinnacle,Pinnacle,2026-09-26T04:50:31.465377+00:00,6.537615349999999,297.0,-364.0,0.2518891687657431,0.7844827586206896,0.03637192738643269,0.24304900789909276,7.5,-102.0,-7.5,-110.0,0.02876001885902868,0.4908340971585702,40.5,101.0,-116.0,0.03454947484798243,0.48089767566123426,True,False,propline,FV2-PROS-M1-MARKETSTATE-01,predictor,0,True,,,,
book,2026_03_SEA_WAS,32652,2026-09-27T17:00:00+00:00,0.0,WAS,SEA,2026-09-27T17:00:00+00:00,T-2160m,2026-09-26T05:00:00+00:00,2026-09-26T04:57:03.722298+00:00,-2.9379617000000002,polymarket_us,Polymarket US,2026-09-26T04:51:48.922817+00:00,5.246658016666667,317.0,-326.0,0.23980815347721823,0.7652582159624414,0.005066369439659546,0.23859932116812851,1.5,277.0,-1.5,-285.0,0.005511729649660735,0.2637980060981877,10.5,-1567.0,1011.0,0.03002099850056994,0.9126144020062518,True,False,propline,FV2-PROS-M1-MARKETSTATE-01,predictor,0,True,,,,
